text,label,answer
"শাওনের কাছে  ৫০ টাকা ছিল। তার বাবা শাওনের থেকে ২০ টাকা ধার নিয়েছে। তার এখন কত টাকা আছে?","subtract","৩০"
"দেরাজে ৩০ টি পেন্সিল এবং ৪৯ টি খড়ি রয়েছে। দুরন্ত দেরাজ থেকে ২২ টি পেন্সিল নিয়েছিল। দেরাজে এখন কত পেন্সিল রয়েছে?","add","৫৫"
"সুমা কাজুবাদাম কেনার জন্য ১২টাকা, ৩ টাকা কিসমিসের জন্য এবং চেরির জন্য ১১ টাকা দিয়েছিল। সুমা মোট কত টাকা ব্যয় করেছে?","add","২৬"
"ডোনা একটি খেলনাতে ২০  টাকা ব্যয় করেছে এবং একটি খাঁচার জন্য তার ব্যয় হয়েছে ৩০ টাকা। ডোনা মোট কত টাকা ব্যয় করেছে?","add","৫০"
"মনি একটি জামাতে ৫০ টাকা এবং একটি প্যান্টে ৩০ টাকা ব্যয় করেছেন। মোট তিনি পোশাকের জন্য কত টাকা ব্যয় করেছিলেন?","add","৮০"
"দুর্জয় ২৩০ টাকা দিয়ে একটি গানের খাতা এবং একটি গানের বই কিনেছিলেন যা ২২৫ টাকা ছিল। দুর্জয় দোকানে কত খরচ করেছেন?","add","২৫৫"
"তরুণ ৫০ টাকাতে একটি পুতুল কিনেছিল এবং খেলবার গুলিতে ২০ টাকা ব্যয় করেছে। তরুণ আর কিছু খেলনাতে ২০ টাকা ব্যয় করেছে। মোট কথা, তরুণ খেলনাগুলিতে কতটা ব্যয় করেছিলেন?","add","৯০"
"মনিমালা ভাতের জন্য ৫০ টাকা এবং তরকারিতে ১৫ টাকা ব্যয় করেছিলেন। মোট কত ব্যয় হয়েছে?","add","৬৫"
"মোনা গাড়ির জন্য ১২০ টাকা এবং নতুন টায়ারে ২২০ টাকা ব্যয় করেছে। মোট মনীষ গাড়ির যন্ত্রাংশের জন্য কত ব্যয় করেছে?","add","৩৪০"
"তরুণ ৪৫ টাকা দিয়ে একটি ব্যাট এবং ৫০ টাকা দিয়ে একটি ফুটবল কিনেছিল। তরুণ খেলনাগুলিতে কতটাকা ব্যয় করেছেন?","add","৯৫"
"জয়া জামাতে ১৫ টাকা এবং একটি প্যান্টে ২০ টাকা এবং একটি শাড়িতে ৫০ টাকা ব্যয় করেছিল। মোট জয়া পোশাকের জন্য কত টাকা ব্যয় করেছিল?","add","৬৫"
"জয়া ১৫০ টাকা দিয়ে একটি শিংগা কিনেছিলেন, ২০০ টাকায় একটি সংগীত সরঞ্জাম এবং একটি গানের বই যা ৪০০ টাকা ছিল। জয়া দোকানে কত খরচ করেছেন?","add","৭২০"
"মৌনি ব্যাট-বলে ৬০০ টাকা, ফুটবলে ৫০০ টাকা এবং ৬০০ টাকা একটি খেলনা গাড়িতে ব্যয় করেন। মৌমি খেলনাগুলিতে কতটা ব্যয় করেছিলেন?","add","১৭০০"
"কৃষান খরগোশের খেলনায় ৫০০ টাকা, পোষা পাখির খাবারের জন্য ২০০ টাকা ব্যয় করেছে এবং একটি খাঁচার জন্য তার ব্যয় হয়েছে ১০০ টাকা। কৃষের মোট কত টাকা ব্যয় হয়েছে?","add","৮০০"
"করুনা জামাতে ৩০০ টাকা, ক্যাসেডে ১২০ টাকা এবং নতুন টায়ারে ৫০০ টাকা ব্যয় করেছেন। মোট তিনি কত ব্যয় করেছেন?","add","৯২০"
"জয়া খেলনা গাড়িগুলি ২০০ টাকা দিয়ে কিনেছিল, একটি কলম ৫০ টাকা দিয়ে, এবং খেলনা লরি পেয়েছে ৫০০ টাকা দিয়ে। তিনি প্যান্টের জন্য ২০০ টাকা ব্যয় করেছেন। মোট, জয়া খেলনাগুলিতে কতটাকা ব্যয় করেছিল?","add","৯৫০"
"কেকের জন্য মুন্না ৫০০ টাকা খরচ করেছে এবং এখন তার কাছে ৫০ টাকা আছে, তার বন্ধুর কাছে ৫০ টাকা আছে। কেক কেনার আগে তার কত টাকা ছিল?","add","৪০০"
"গোয়ালে ৩০ খড়ের আঁটি এবং খামারে ২০ টি খড়ের আঁটি ছিল। তন্ময় গোয়ালে আর কিছু খড়ের আঁটি রেখেছে। গোয়ালে এখন ১০০ টি খড়ের আঁটি রয়েছে। তিনি গোয়ালে কয়টি খড়ের আঁটি রেখে ছিলেন?","subtract","৭০"
"মিনির কেক তৈরী করতে ১০ কাপ ময়দা এবং ৫ কাপ চিনি লাগবে। তিনি ২ কাপ ময়দা দিয়েছেন। তাতে আর কয় কাপ ময়দা দিতে হবে?","subtract","৮"
"ফটিকের কাছে ৫০ টাকা এবং জয়ন্তর কাছে ৪৬ টাকা ছিল। ফটিক কাজ করার পর এখন তার কাছে ৮৬ টাকা রয়েছে। ফটিক কাজ করে কত টাকা উপার্জন করেছিল?","subtract","৩৬০"
