"একটি আয়তক্ষেত্রের দৈর্ঘ্য ৩০ মি এবং প্রস্থ ২০ মি। ক্ষেত্রফল কত?",multiply,৬০০
"রাহিম ৫০০ টাকা দিয়ে ১০টি বই কিনল। প্রতিটি বইয়ের দাম কত?",divide,৫০  
"একটি বাসে ১০০ জন যাত্রী আছে। যদি ৩০ জন নেমে যায় এবং পরে ৪০ জন উঠে, তাহলে এখন কতজন আছে?",multi_step,১১০
"একটি বাক্সে ৫০টি পেন্সিল আছে। যদি ২০টি বাক্সে থাকে, তাহলে মোট কতটি পেন্সিল?",multiply,১০০০
"মিতা ১২ কিমি হাঁটে। যদি সে প্রতিদিন একই দূরত্ব হাঁটে, তাহলে ১০ দিনে কত কিমি হাঁটবে?",multiply,১২০
"রুবি ২০০ টাকা দিয়ে ৮টি খাতা কিনল। প্রতিটি খাতার দাম কত?",divide,২৫
"একজন কৃষক প্রতিদিন ৩০ লিটার দুধ বিক্রি করে। যদি সে ৭ দিনে বিক্রি করে, তাহলে মোট কত লিটার বিক্রি করবে?",multiply,২১০
"একটি ক্লাসে ৭০ জন ছাত্র আছে। যদি ১৫ জন অনুপস্থিত থাকে, তাহলে এখন কতজন উপস্থিত?",subtract,৫৫
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ২২ মি এবং প্রস্থ ১৮ মি। ক্ষেত্রফল কত?",multiply,৩৯৬
"মিঠুর কাছে ৯/১০ কেজি চিনি আছে। যদি সে ৪/৫ কেজি ব্যবহার করে, তাহলে কত কেজি বাকি?",subtract,১/১০
"একটি দোকানে ২০০টি খেলনা আছে। যদি প্রতিদিন ৩০টি বিক্রি হয়, তাহলে ৫ দিনে কতটি বিক্রি হবে?",multiply,১৫০
"রাহিম ২০টি কলম কিনল। যদি প্রতিটি কলম ১৫ টাকা হয়, তাহলে মোট কত টাকা খরচ হলো?",multiply,৩০০
"একটি ট্রেনে ৯০০ জন যাত্রী আছে। যদি প্রতিটি কোচে ৫০ জন বসে, তাহলে কতটি কোচ লাগবে?",divide_ceil,১৮
"মিতা ৬০ টাকা দিয়ে ৬টি চকলেট কিনল। প্রতিটির দাম কত?",divide,১০
"একজন ছাত্র প্রতিদিন ৪ ঘণ্টা পড়ে। যদি সে ৯ দিনে পড়ে, তাহলে মোট কত ঘণ্টা পড়বে?",multiply,৩৬
"একটি আয়তক্ষেত্রের দৈর্ঘ্য ১৬ মি এবং প্রস্থ ১২ মি। ক্ষেত্রফল কত?",multiply,১৯২
"রুবি ৩০টি পেন্সিল কিনল। যদি সে ১০টি বন্ধুকে দেয়, তাহলে এখন কতটি আছে?",subtract,২০
"একটি দোকানে ১৫০টি আপেল আছে। যদি প্রতিদিন ২০টি বিক্রি হয়, তাহলে ৪ দিনে কতটি বিক্রি হবে?",multiply,৮০
"মিতা ৭০ টাকা দিয়ে ৭টি কলম কিনল। প্রতিটি কলমের দাম কত?",divide,১০
"একজন কৃষক প্রতিদিন ১৮টি ডিম পায়। যদি সে ১৪ দিনে পায়, তাহলে মোট কতটি ডিম?",multiply,২৫২  
"একটি ক্লাসে ৮০ জন ছেলে এবং ৭০ জন মেয়ে আছে। মোট কতজন?",add,১৫০
"রাহিম ৪০০ টাকা দিয়ে ৮টি বই কিনল। প্রতিটি বইয়ের দাম কত?",divide,৫০
"একটি বাসে ৯০ জন যাত্রী আছে। যদি ৪০ জন নেমে যায় এবং পরে ৩০ জন উঠে, তাহলে এখন কতজন আছে?",multi_step,৮০
"একটি বাক্সে ৪০টি পেন্সিল আছে। যদি ১৫টি বাক্সে থাকে, তাহলে মোট কতটি পেন্সিল?",multiply,৬০০
"মিতা ৫ কিমি হাঁটে। যদি সে প্রতিদিন একই দূরত্ব হাঁটে, তাহলে ১৮ দিনে কত কিমি হাঁটবে?",multiply,৯০
"রুবি ১২০ টাকা দিয়ে ৬টি খাতা কিনল। প্রতিটি খাতার দাম কত?",divide,২০
"একজন শ্রমিক ৭ ঘণ্টা কাজ করে। যদি সে ১২ দিনে কাজ করে, তাহলে মোট কত ঘণ্টা কাজ করবে?",multiply,৮৪
"কোনো বাড়িতে ৯৮০০০ গ্রাম চাল আছে। তাদের যদি প্রতিদিন ৬৫০ গ্রাম চাল লাগে, তবে কততম দিনে চাল শেষ হবে?",divide_ceil,১৫১
"একটি বই তৈরি করতে ১২৮ তা কাগজ লাগে। ৬০০০০০ তা কাগজ দিয়ে কয়টি বই তৈরি করা যাবে?",divide,৪৬৮
"একটি কোম্পানির ব্যবসায় ৯৫২০৪ টাকা লাভ হলো এবং তা কর্মচারীদের মধ্যে সমানভাবে ভাগ করে দেওয়ার সিদ্ধান্ত হলো। যদি প্রত্যেক কর্মচারী ৮০০ টাকা করে পান, তাহলে কর্মচারীর সংখ্যা কত?",divide,১১৯
"একজন লোক প্রতি মাসে ৮৫০ টাকা করে সঞ্চয় করেন। কততম মাসে তার সঞ্চিত টাকা ৫০০০০ অতিক্রম করবে?",divide_ceil,৬০
"একটি বক্সে ২৫০টি বস্তু প্যাকেট করা যায়। এরকম ৪৩৫৪৮টি বস্তু প্যাকেট করার জন্য কয়টি বাক্স প্রয়োজন?",divide_ceil,১৭৫
"একটি গাড়ি প্রতি লিটার গ্যাসে ১২ কিমি পথ যায়। যদি গাড়িটি ৪৮০ কিমি পথ যেতে হয়, তাহলে কত লিটার গ্যাস লাগবে?",divide,৪০
"একটি কারখানায় ৭৫০০০০ টাকা মূল্যের যন্ত্রাংশ আছে। যদি প্রতিদিন ২৫০০০ টাকা মূল্যের যন্ত্রাংশ বিক্রি হয়, তাহলে কয়দিনে যন্ত্রাংশ শেষ হবে?",divide_ceil,৩০
